trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisTrialN,trials.stepSize,trials.intensity,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,corrAns,tilt,key_resp.corr,trials.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
2,0,2,0,11,0.5,7.0,139.7567119000014,140.2563741999984,140.2563741999984,140.2563741999984,140.55600340000092,right,7.0,0,0,0.3390986999947927,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,12,0.5,7.5,140.6226616999993,141.12229099999968,141.12229099999968,141.12229099999968,141.4218200000032,right,7.5,1,1,0.2785195000033127,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,13,0.5,7.5,141.4218200000032,141.921502899997,141.921502899997,141.921502899997,142.22098260000348,left,-7.5,0,0,0.34612339999875985,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,14,0.5,8.0,142.28774169999815,142.78735569999844,142.78735569999844,142.78735569999844,143.08695019999868,right,8.0,0,0,0.2933093000028748,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,15,0.5,8.5,143.10350769999786,143.60326150000037,143.60326150000037,143.60326150000037,143.9027386000016,right,8.5,0,0,0.31504560000030324,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,16,0.5,9.0,143.9361629999985,144.43568699999742,144.43568699999742,144.43568699999742,,left,-9.0,0,0,0.26516219999757595,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,17,0.5,9.5,144.71877379999933,145.21868160000304,145.21868160000304,145.21868160000304,145.51792269999714,left,-9.5,0,0,0.30078340000181925,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,18,0.5,10.0,145.55133670000214,146.0510310000027,146.0510310000027,146.0510310000027,,left,-10.0,1,1,0.23917629999778,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,19,0.5,10.0,146.31714410000131,146.81698329999927,146.81698329999927,146.81698329999927,,right,10.0,0,0,0.2627180999988923,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,20,0.5,10.5,147.09972739999648,147.59948550000263,147.59948550000263,147.59948550000263,,right,10.5,1,1,0.23854910000227392,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,21,0.5,10.5,147.86584669999866,148.3656547999999,148.3656547999999,148.3656547999999,,right,10.5,1,1,0.23325629999453668,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,22,0.5,10.5,148.61511389999941,149.11482190000243,149.11482190000243,149.11482190000243,149.41436909999902,left,-10.5,1,1,0.3532441999996081,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,23,0.5,10.0,149.4977033000032,149.99725490000128,149.99725490000128,149.99725490000128,150.29686879999645,left,-10.0,1,1,0.26793349999934435,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,24,0.5,10.0,150.29686879999645,150.79649220000283,150.79649220000283,150.79649220000283,,right,10.0,1,1,0.20694450000155484,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,25,0.5,10.0,151.02954489999684,151.52924899999925,151.52924899999925,151.52924899999925,,right,10.0,1,1,0.19377779999922495,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,26,0.5,9.5,151.7454448999997,152.2449781999967,152.2449781999967,152.2449781999967,,left,-9.5,0,0,0.21510359999956563,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,27,0.5,10.0,152.47816440000315,152.97796099999687,152.97796099999687,152.97796099999687,153.27726039999834,left,-10.0,0,0,0.2687865999978385,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,28,0.5,10.5,153.27726039999834,153.7773240000024,153.7773240000024,153.7773240000024,,right,10.5,1,1,0.2480258999930811,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,29,0.5,10.5,154.04312809999828,154.54294829999708,154.54294829999708,154.54294829999708,,right,10.5,1,1,0.25953369999479037,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,30,0.5,10.5,154.8259487000032,155.32555180000054,155.32555180000054,155.32555180000054,,left,-10.5,0,0,0.2319396999955643,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,31,0.5,11.0,155.57535949999874,156.07480270000087,156.07480270000087,156.07480270000087,156.37424550000287,right,11.0,1,1,0.2749407000010251,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,32,0.5,11.0,156.37424550000287,156.87406909999845,156.87406909999845,156.87406909999845,157.17374350000318,right,11.0,1,1,0.28015589999995427,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,33,0.5,11.0,157.17374350000318,157.67327710000245,157.67327710000245,157.67327710000245,,left,-11.0,0,0,0.25453859999834094,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,34,0.5,11.5,157.9562511999975,158.45599899999797,158.45599899999797,158.45599899999797,,left,-11.5,0,0,0.06576340000174241,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,35,0.5,12.0,158.53903469999932,159.03898130000016,159.03898130000016,159.03898130000016,,right,12.0,1,1,0.017909900001541246,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,36,0.5,12.0,159.08882230000017,159.58812089999992,159.58812089999992,159.58812089999992,,right,12.0,1,1,0.10185980000096606,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,37,0.5,12.0,159.72134219999862,160.22118829999818,160.22118829999818,160.22118829999818,160.52048849999846,left,-12.0,0,0,0.5574385999934748,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,38,0.5,12.5,160.80348180000146,161.30313659999956,161.30313659999956,161.30313659999956,161.60288479999872,left,-12.5,0,0,0.3181844999999157,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,39,0.5,13.0,161.65293329999986,162.15262059999804,162.15262059999804,162.15262059999804,162.4522377999965,right,13.0,1,1,0.34255190000112634,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,40,0.5,13.0,162.51881120000326,163.0183743000016,163.0183743000016,163.0183743000016,,right,13.0,1,1,0.24405790000309935,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,41,0.5,13.0,163.2846886999978,163.78463419999753,163.78463419999753,163.78463419999753,,left,-13.0,0,0,0.16830259999551345,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,42,0.5,13.5,163.9840946999975,164.48374889999832,164.48374889999832,164.48374889999832,,left,-13.5,0,0,0.006166599996504374,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,43,0.5,14.0,164.51675090000208,165.01662979999674,165.01662979999674,165.01662979999674,,right,14.0,0,0,0.19977400000061607,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,44,0.5,14.5,165.23268180000014,165.7323863999991,165.7323863999991,165.7323863999991,166.03193840000313,left,-14.5,1,1,0.33280249999370426,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,45,0.5,14.5,166.08204329999717,166.58173220000026,166.58173220000026,166.58173220000026,166.8815173999974,right,14.5,0,0,0.3522919999959413,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,46,0.5,15.0,166.96440560000337,167.46416370000225,167.46416370000225,167.46416370000225,167.7639707999988,left,-15.0,1,1,0.35035570000036387,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,47,0.5,15.0,167.8471755999999,168.3467537999968,168.3467537999968,168.3467537999968,168.64634220000153,left,-15.0,1,1,0.33948400000372203,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,48,0.5,15.0,168.71317830000044,169.21284190000006,169.21284190000006,169.21284190000006,,right,15.0,1,1,0.16127599999890663,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,49,0.5,14.5,169.395817800003,169.89546349999728,169.89546349999728,169.89546349999728,,right,14.5,1,1,0.18914419999782695,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
2,0,2,0,,,,,,,,,,,,,,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,0,2,10.0,170.11154550000356,170.61118210000132,170.61118210000132,170.61118210000132,,right,10.0,1,1,0.2162469999966561,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,1,2,8.0,170.84462119999807,171.34395280000172,171.34395280000172,171.34395280000172,,right,8.0,1,1,0.26491839999653166,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,2,2,6.0,171.62687539999752,172.12665019999986,172.12665019999986,172.12665019999986,,right,6.0,1,1,0.16160539999691537,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,3,1,4.0,172.3096147000033,172.80927689999953,172.80927689999953,172.80927689999953,,left,-4.0,0,0,0.19453950000024633,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,4,1,5.0,173.02572710000095,173.52530030000344,173.52530030000344,173.52530030000344,,left,-5.0,0,0,0.17106469999998808,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,5,1,6.0,173.72492980000243,174.2247967000003,174.2247967000003,174.2247967000003,,left,-6.0,0,0,0.1523079999969923,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,6,1,7.0,174.40753940000286,174.9074901999993,174.9074901999993,174.9074901999993,,right,7.0,1,1,0.1178068999943207,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,7,1,7.0,175.05702210000163,175.55692010000348,175.55692010000348,175.55692010000348,,left,-7.0,1,1,0.24433280000084778,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,8,1,7.0,175.82292489999963,176.3226724999986,176.3226724999986,176.3226724999986,,left,-7.0,1,1,0.19968759999756003,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,9,1,6.0,176.53879920000327,177.0387275999965,177.0387275999965,177.0387275999965,,left,-6.0,1,1,0.17651679999835324,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,10,1,6.0,177.23833719999675,177.73806380000315,177.73806380000315,177.73806380000315,,left,-6.0,1,1,0.11891579999792157,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,11,0.5,6.0,177.8877027999988,178.38742359999742,178.38742359999742,178.38742359999742,,right,6.0,0,0,0.17993610000121407,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,12,0.5,6.5,178.58727920000092,179.08671630000026,179.08671630000026,179.08671630000026,,left,-6.5,1,1,0.16077019999647746,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,13,0.5,6.5,179.27011140000104,179.76937119999639,179.76937119999639,179.76937119999639,,right,6.5,1,1,0.11199350000242703,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,14,0.5,6.5,179.90266639999754,180.4019726999977,180.4019726999977,180.4019726999977,,right,6.5,1,1,0.09151489999931073,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,15,0.5,6.0,180.51861729999655,181.01889389999997,181.01889389999997,181.01889389999997,,left,-6.0,0,0,0.1011545000001206,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,16,0.5,6.5,181.15123889999813,181.65099319999717,181.65099319999717,181.65099319999717,,left,-6.5,0,0,0.08501970000361325,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,17,0.5,7.0,181.76735560000088,182.2671455000018,182.2671455000018,182.2671455000018,,right,7.0,1,1,0.05236699999659322,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,18,0.5,7.0,182.35036910000053,182.84999390000303,182.84999390000303,182.84999390000303,,right,7.0,1,1,0.06830369999806862,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,19,0.5,7.0,182.94974999999977,183.4492728999976,183.4492728999976,183.4492728999976,,right,7.0,1,1,0.03333009999914793,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,20,0.5,6.5,183.499218500001,183.9987207000013,183.9987207000013,183.9987207000013,,right,6.5,0,0,0.16553129999374505,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,21,0.5,7.0,184.18185619999713,184.68163659999846,184.68163659999846,184.68163659999846,,left,-7.0,1,1,0.0959729999958654,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,22,0.5,7.0,184.7981243999966,185.29750220000278,185.29750220000278,185.29750220000278,,right,7.0,0,0,0.058022999997774605,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,23,0.5,7.5,185.38069969999924,185.88031000000046,185.88031000000046,185.88031000000046,,left,-7.5,1,1,0.04903490000288002,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,24,0.5,7.5,185.94676620000246,186.44637740000326,186.44637740000326,186.44637740000326,,right,7.5,0,0,0.02788429999782238,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,25,0.5,8.0,186.49643050000304,186.99593119999918,186.99593119999918,186.99593119999918,,right,8.0,1,1,0.09137559999362566,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,26,0.5,8.0,187.11226439999882,187.61206970000057,187.61206970000057,187.61206970000057,,right,8.0,1,1,0.016352899998310022,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,27,0.5,8.0,187.6451614999969,188.14509230000112,188.14509230000112,188.14509230000112,,right,8.0,1,1,0.16750190000311704,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,28,0.5,7.5,188.34479100000317,188.84446300000127,188.84446300000127,188.84446300000127,,left,-7.5,0,0,0.22326900000189198,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,29,0.5,8.0,189.0940438999969,189.59350850000192,189.59350850000192,189.59350850000192,189.89325129999634,left,-8.0,0,0,0.3588166999979876,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,30,0.5,8.5,189.97631559999718,190.47605840000324,190.47605840000324,190.47605840000324,,right,8.5,0,0,0.25357200000144076,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,31,0.5,9.0,190.75886780000292,191.2588764999964,191.2588764999964,191.2588764999964,,right,9.0,0,0,0.2062967999954708,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,32,0.5,9.5,191.49165450000146,191.99136500000168,191.99136500000168,191.99136500000168,,right,9.5,1,1,0.22763329999725102,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,33,0.5,9.5,192.2409878000035,192.7407407999999,192.7407407999999,192.7407407999999,,left,-9.5,0,0,0.0910710999960429,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,34,0.5,10.0,192.85735310000018,193.35660069999722,193.35660069999722,193.35660069999722,,right,10.0,1,1,0.06360619999759365,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,35,0.5,10.0,193.439721499999,193.93953270000202,193.93953270000202,193.93953270000202,,left,-10.0,0,0,0.02033149999624584,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,36,0.5,10.5,193.98930770000152,194.48903150000115,194.48903150000115,194.48903150000115,,left,-10.5,1,1,0.10365029999957187,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,37,0.5,10.5,194.62217370000144,195.12166920000163,195.12166920000163,195.12166920000163,,right,10.5,0,0,0.13919739999255398,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,38,0.5,11.0,195.28820460000134,195.7880060000025,195.7880060000025,195.7880060000025,,left,-11.0,0,0,0.2583119999981136,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,39,0.5,11.5,196.0709719000006,196.57030700000178,196.57030700000178,196.57030700000178,196.86992479999753,right,11.5,1,1,0.29348579999350477,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,40,0.5,11.5,196.88672619999852,197.38640219999797,197.38640219999797,197.38640219999797,197.68610340000305,right,11.5,1,1,0.29321319999871776,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,41,0.5,11.5,197.7026313000024,198.20232229999965,198.20232229999965,198.20232229999965,,left,-11.5,1,1,0.1528353999965475,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,42,0.5,11.0,198.38532059999852,198.88499310000043,198.88499310000043,198.88499310000043,,left,-11.0,1,1,0.21842209999886109,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,43,0.5,11.0,199.13487000000168,199.6342988000033,199.6342988000033,199.6342988000033,,left,-11.0,1,1,0.22859530000278028,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,44,0.5,11.0,199.88377680000121,200.38362970000162,200.38362970000162,200.38362970000162,,left,-11.0,0,0,0.17608699999254895,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,45,0.5,11.5,200.58310350000102,201.08336189999682,201.08336189999682,201.08336189999682,,right,11.5,1,1,0.2541258999990532,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,46,0.5,11.5,201.36577509999915,201.8655293999982,201.8655293999982,201.8655293999982,,left,-11.5,0,0,0.224561499999254,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,47,0.5,12.0,202.11524340000324,202.61468929999683,202.61468929999683,202.61468929999683,,right,12.0,1,1,0.0531459999983781,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,48,0.5,12.0,202.6978151000003,203.19763589999638,203.19763589999638,203.19763589999638,,left,-12.0,0,0,0.2127907999965828,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,49,0.5,12.5,203.4307209000035,203.9302106000032,203.9302106000032,203.9302106000032,,right,12.5,1,1,0.2651657999958843,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
3,0,3,0,,,,,,,,,,,,,,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,0,2,10.0,204.21322800000053,204.71302989999822,204.71302989999822,204.71302989999822,,right,10.0,1,1,0.0009353999994345941,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,1,1,8.0,204.74613249999675,205.24573000000237,205.24573000000237,205.24573000000237,,left,-8.0,0,0,0.23914440000226023,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,2,1,9.0,205.5121117000017,206.01213509999798,206.01213509999798,206.01213509999798,,left,-9.0,1,1,0.05154410000250209,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,3,1,9.0,206.09494390000327,206.59471720000147,206.59471720000147,206.59471720000147,,left,-9.0,0,0,0.0792176999966614,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,4,1,10.0,206.69393319999654,207.19398869999713,207.19398869999713,207.19398869999713,207.49333209999895,right,10.0,0,0,0.3389353000020492,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,5,1,11.0,207.56014760000107,208.05962620000355,208.05962620000355,208.05962620000355,,right,11.0,1,1,0.181865899998229,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,6,1,11.0,208.25919189999695,208.75901349999913,208.75901349999913,208.75901349999913,,left,-11.0,0,0,0.18789509999623988,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,7,1,12.0,208.97528130000137,209.47522539999773,209.47522539999773,209.47522539999773,,left,-12.0,0,0,0.1919590999968932,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,8,1,13.0,209.6911945000029,210.1909633000032,210.1909633000032,210.1909633000032,,left,-13.0,0,0,0.17800800000259187,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,9,1,14.0,210.39092459999665,210.89052320000337,210.89052320000337,210.89052320000337,,left,-14.0,0,0,0.09013319999939995,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,10,1,15.0,211.00679539999692,211.5064962999968,211.5064962999968,211.5064962999968,,left,-15.0,0,0,0.046007500000996515,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,11,1,16.0,211.57347319999826,212.0728562000004,212.0728562000004,212.0728562000004,,left,-16.0,1,1,0.22950359999958891,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,12,1,16.0,212.32213500000216,212.82202849999885,212.82202849999885,212.82202849999885,213.1214101000005,right,16.0,1,1,1.0558732999998028,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,13,1,16.0,213.9041722999973,214.40378200000123,214.40378200000123,214.40378200000123,214.7031685999973,left,-16.0,0,0,5.796383099994273,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,14,1,17.0,220.2316056999989,220.73151360000338,220.73151360000338,220.73151360000338,221.030711899999,left,-17.0,0,0,0.984959199995501,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,15,1,18.0,221.74690230000124,222.24654120000196,222.24654120000196,222.24654120000196,222.5460871999967,right,18.0,1,1,0.871525800001109,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,16,1,18.0,223.14545160000125,223.6450687999968,223.6450687999968,223.6450687999968,223.9446300999989,right,18.0,0,0,1.0870678999999654,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,17,1,19.0,224.7604449999999,225.26077169999917,225.26077169999917,225.26077169999917,225.55997899999784,right,19.0,1,1,0.8930470999985118,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,18,1,19.0,226.17599499999778,226.67568380000012,226.67568380000012,226.67568380000012,226.9750101000027,right,19.0,1,1,0.3778604999970412,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,19,1,19.0,227.07509640000353,227.57492959999945,227.57492959999945,227.57492959999945,,right,19.0,1,1,0.045148600001994055,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,20,0.5,18.0,227.64117570000235,228.14087100000324,228.14087100000324,228.14087100000324,228.44040600000153,left,-18.0,0,0,1.2420668000049773,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,21,0.5,18.5,229.40630919999967,229.90586140000232,229.90586140000232,229.90586140000232,,right,18.5,1,1,0.03499949999968521,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,22,0.5,18.5,229.972577499997,230.47237199999654,230.47237199999654,230.47237199999654,230.77165870000317,right,18.5,1,1,0.9249236999967252,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,23,0.5,18.5,231.42104510000354,231.92056120000052,231.92056120000052,231.92056120000052,232.22048950000317,left,-18.5,0,0,3.031659699998272,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,24,0.5,19.0,234.98445150000043,235.48437350000313,235.48437350000313,235.48437350000313,235.78381139999692,left,-19.0,0,0,2.0693754000021727,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,25,0.5,19.5,237.58192699999927,238.08171440000297,238.08171440000297,238.08171440000297,238.38140179999755,right,19.5,1,1,0.5720026999988477,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,26,0.5,19.5,238.6810992000028,239.18076540000038,239.18076540000038,239.18076540000038,239.480435700003,left,-19.5,0,0,0.32943410000007134,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,27,0.5,20.0,239.53015389999928,240.02998690000095,240.02998690000095,240.02998690000095,240.32962209999823,left,-20.0,0,0,0.3814125999924727,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
