trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation.started,key_resp.started,fixation.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,tilt,participant,session,date,expName,psychopyVersion,frameRate,
143,0,143,0,215.34069139999337,216.3366362999659,216.3532097999705,down,1,0.2593265000032261,None,-2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
144,0,144,0,216.6347166999476,217.63553540001158,217.63553540001158,up,1,1.6528161999303848,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
145,0,145,0,219.33470660005696,220.33255970000755,220.34938290005084,up,1,0.30226169992238283,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
146,0,146,0,220.67517119995318,221.66492899996229,221.681556000025,down,1,0.01510049996431917,None,2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
147,0,147,0,221.70823890005704,222.6974060999928,222.713917999994,up,0,0.6909398999996483,None,4,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
148,0,148,0,223.42459509999026,224.41236489999574,224.42909850005526,down,1,0.3660938000539318,None,1,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
149,0,149,0,224.8085627000546,225.79451429995243,225.81109780003317,up,0,0.031398899969644845,None,-3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
150,0,150,0,225.8549716999987,226.84341920004226,226.8600561999483,down,0,0.3142240000888705,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
151,0,151,0,227.18662169994786,228.17555919999722,228.1920995999826,up,1,0.1059180999873206,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
152,0,152,0,228.31975380005315,229.30781170004047,229.3245859000599,down,0,0.15636110003106296,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
153,0,153,0,229.50338090001605,230.4895512999501,230.506363100023,down,1,0.5171995999990031,None,-5,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
154,0,154,0,231.05277690000366,232.05517940002028,232.05517940002028,up,0,0.2859248999739066,None,-3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
155,0,155,0,232.3809278999688,233.3706014000345,233.38723690004554,down,0,0.38470980001147836,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
156,0,156,0,233.79691679996904,234.78606529999524,234.80257970001549,up,0,0.3389650998869911,None,-3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
157,0,157,0,235.16272549994756,236.15141279995441,236.16796109999996,down,1,0.3048438000259921,None,4,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
158,0,158,0,236.49993809999432,237.50004179996904,237.50004179996904,up,1,0.34855450002942234,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
159,0,159,0,237.8775575000327,238.8654758000048,238.88224659999833,down,1,0.2962946998886764,None,-2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
160,0,160,0,239.19354240002576,240.1810189000098,240.1976345999865,up,1,2.5187073999550194,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
161,0,161,0,242.74354860000312,243.74438229994848,243.74438229994848,down,1,0.17907600000035018,None,3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
162,0,162,0,243.95686829998158,244.94310030003544,244.95968790003099,up,1,0.24500029999762774,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
163,0,163,0,245.2233543000184,246.22530439996626,246.22530439996626,up,0,0.35672519996296614,None,-3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
164,0,164,0,246.62088689999655,247.60739520005882,247.62398789997678,up,0,0.07995020004455,None,1,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
165,0,165,0,247.71708049997687,248.70636339997873,248.72306680004112,down,0,0.15162439993582666,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
166,0,166,0,248.899293399998,249.88854710001033,249.9051825000206,down,1,0.43245700001716614,None,-5,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
167,0,167,0,250.34940269996878,251.33719680004288,251.3538705999963,up,0,0.2952233999967575,None,-4,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
168,0,168,0,251.66450269997586,252.6526483000489,252.6692958000349,up,0,0.026237500016577542,None,4,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
169,0,169,0,252.71273739996832,253.7015690000262,253.71822050004266,up,0,0.32850219996180385,None,-5,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
170,0,170,0,254.06046619999688,255.0507510000607,255.06707470002584,up,1,0.29159079992678016,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
171,0,171,0,255.37697780004237,256.3657575000543,256.38243869994767,up,0,0.3559885999420658,None,3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
172,0,172,0,256.7594481999986,257.747744900058,257.7645433000289,up,0,0.25718460010830313,None,-4,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
173,0,173,0,258.0418134999927,259.030048500048,259.0465778999496,down,0,0.23971880006138235,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
174,0,174,0,259.30591090000235,260.2955157000106,260.31226210005116,down,1,0.11958950001280755,None,1,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
175,0,175,0,260.4547267999733,261.4444595000241,261.4610946000321,down,0,0.08527129993308336,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
176,0,176,0,261.56986970000435,262.5600955999689,262.5766754000215,up,1,0.06641700002364814,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
177,0,177,0,262.65304480004124,263.6423409000272,263.65900630003307,down,1,0.11210249993018806,None,1,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
178,0,178,0,263.78519620001316,264.77477370004635,264.7913877000101,up,1,0.025622399989515543,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
179,0,179,0,264.8352718000533,265.823825999978,265.84028630005196,up,1,0.25778519990853965,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
180,0,180,0,266.1180883999914,267.1058099999791,267.12256909999996,down,0,0.028081799973733723,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
181,0,181,0,267.1648281000089,268.1549007999711,268.1714415999595,down,1,0.10122520010918379,None,2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
182,0,182,0,268.2978519999888,269.2870023000287,269.3038658000296,down,0,0.018784399959258735,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
183,0,183,0,269.34562819998246,270.3362673999509,270.3528108999599,down,0,0.05237209994811565,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
184,0,184,0,270.4293034999864,271.4184941999847,271.4350632999558,up,0,0.3711632000049576,None,2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
185,0,185,0,271.8267769999802,272.8168321000412,272.8334364000475,up,1,0.10316509997937828,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
186,0,186,0,272.9498947999673,273.94932520005386,273.94932520005386,down,0,0.25228250003419816,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
187,0,187,0,274.24236200004816,275.23155759996735,275.2481616999721,up,1,0.20224200002849102,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
188,0,188,0,275.4735220000148,276.46363170002587,276.48029810003936,up,0,0.05716209998354316,None,-4,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
189,0,189,0,276.55355750001036,277.54577039997093,277.56246859999374,up,0,0.05217320006340742,None,-2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
190,0,190,0,277.6288780999603,278.628219599952,278.628219599952,up,1,0.09438800008501858,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
191,0,191,0,278.7444494999945,279.7437154999934,279.7437154999934,down,1,0.15269829996395856,None,1,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
192,0,192,0,279.9275262999581,280.92592319997493,280.94271580001805,up,1,0.20973499992396683,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
193,0,193,0,281.15886039996985,282.15810879995115,282.15810879995115,up,0,0.1183356000110507,None,-3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
194,0,194,0,282.3079038000433,283.3070737000089,283.3070737000089,up,1,0.3321396999526769,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
195,0,195,0,283.656548100058,284.65598050004337,284.65598050004337,up,0,0.21897270006593317,None,1,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
196,0,196,0,284.91481400001794,285.9048429999966,285.9215315999463,up,1,0.5033689000410959,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
197,0,197,0,286.4531450000359,287.4535019999603,287.4535019999603,up,0,0.16627960000187159,None,2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
198,0,198,0,287.64694380003493,288.6357705000555,288.6524541999679,down,1,0.6723157999804243,None,2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
199,0,199,0,289.3493315000087,290.3510675999569,290.3510675999569,down,0,0.4113168000476435,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
200,0,200,0,290.7983882999979,291.79947119997814,291.79947119997814,up,0,0.035254199989140034,None,3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
201,0,201,0,291.87901889998466,292.86513489997014,292.8817677999614,down,1,3.12146809999831,None,-5,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
202,0,202,0,296.01563649997115,297.011078099953,297.0278653999558,up,1,0.305906799971126,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
203,0,203,0,297.3480440999847,298.3431364999851,298.3597468000371,down,0,0.08090039994567633,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
204,0,204,0,298.44732709997334,299.4421204000246,299.45872730005067,down,1,0.2542255000444129,None,-5,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
205,0,205,0,299.74364859994967,300.7410228999797,300.7577227000147,down,0,0.20648579997941852,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
206,0,206,0,300.98606609995477,301.97330339998007,301.99007820000406,down,1,0.14343169995117933,None,-4,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
207,0,207,0,302.1739860000089,303.17218670004513,303.1889793999726,down,1,0.06682379997801036,None,-4,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
208,0,208,0,303.2685028000269,304.25445650005713,304.27125290001277,down,1,0.05585710005834699,None,-5,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
209,0,209,0,304.3479717000155,305.3369296999881,305.3534870999865,down,0,0.03447109996341169,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
210,0,210,0,305.412850099965,306.40217879996635,306.41892640001606,down,1,0.23660830000881106,None,2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
211,0,211,0,306.669253100059,307.6680317999562,307.6845694000367,down,0,0.3216526999603957,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
212,0,212,0,308.02688819996547,309.0167106000008,309.03328009997495,down,1,0.11807049997150898,None,-4,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
213,0,213,0,309.17717819998506,310.1653794000158,310.18198850005865,down,0,0.3176036999793723,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
214,0,214,0,310.5154101999942,311.5142453999724,311.5309743999969,down,1,0.017954699927940965,None,-3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
215,0,215,0,311.57280620001256,312.56343470001593,312.5796999000013,down,0,0.27344939997419715,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
216,0,216,0,312.87381520005874,313.8622936999891,313.87883419997524,down,0,0.28547379991505295,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
217,0,217,0,314.19292479997966,315.19427830004133,315.19427830004133,down,0,0.22445009998045862,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
218,0,218,0,315.4539466999704,316.4429261999903,316.4595721999649,down,0,0.21701470005791634,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
219,0,219,0,316.6997739999788,317.6920308000408,317.70859900000505,up,0,0.2710668999934569,None,-5,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
220,0,220,0,318.00510840001516,318.99068779998925,319.00753319996875,up,0,0.20220770000014454,None,-5,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
221,0,221,0,319.23420489998534,320.2229430000298,320.23956340004224,up,1,0.19123250001575798,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
222,0,222,0,320.4504579999484,321.4385015000589,321.45512639998924,up,0,0.21912170003633946,None,1,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
223,0,223,0,321.6977464000229,322.68729859997984,322.70399830001406,up,0,0.23820729996077716,None,-3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
224,0,224,0,322.9640890000155,323.9527463000268,323.96942259999923,up,0,0.23611509997863322,None,-5,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
225,0,225,0,324.2276637000032,325.21842229994945,325.23496989998966,up,0,0.24845479999203235,None,-2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
226,0,226,0,325.49430869997013,326.4837112999521,326.50037400005385,up,0,0.1846903000259772,None,4,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
227,0,227,0,326.7093434999697,327.6992736000102,327.7159008999588,up,1,0.2344671000028029,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
228,0,228,0,327.97665660001803,328.96479160001036,328.98142379999626,up,0,0.1897492998978123,None,2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
229,0,229,0,329.1924183999654,330.1798846999882,330.19638059998397,up,0,0.19675600004848093,None,2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
230,0,230,0,330.4055938000092,331.39573109999765,331.41238710004836,up,0,0.19849179999437183,None,2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
231,0,231,0,331.62049130001105,332.61132310004905,332.6279731000541,up,0,0.1965906999539584,None,-4,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
232,0,232,0,332.8376163999783,333.8267922999803,333.8434066999471,up,0,0.1862914999946952,None,2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
233,0,233,0,334.0529818000505,335.04228789999615,335.0589633999625,up,1,0.18452759995125234,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
234,0,234,0,335.26703600003384,336.25789470004383,336.2744904999854,up,1,0.21883189992513508,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
235,0,235,0,336.5162090000231,337.50677129998803,337.5233117999742,up,0,0.19100270001217723,None,-3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
236,0,236,0,337.74372370005585,338.7389928000048,338.7556350999512,up,0,0.17421549989376217,None,-2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
237,0,237,0,338.9503855999792,339.93790450005326,339.9545011000009,up,1,0.17025209998246282,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
238,0,238,0,340.1471411000239,341.1367654999485,341.1533239999553,up,0,0.1854530000127852,None,1,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
239,0,239,0,341.36352709995117,342.35213080001995,342.36901909997687,down,0,0.13633490004576743,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
240,0,240,0,342.5280075999908,343.51784420001786,343.5344528000569,down,1,0.17737230006605387,None,-3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
241,0,241,0,343.72870440001134,344.7167401999468,344.7333512000041,down,0,0.22021820000372827,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
242,0,242,0,344.9790226999903,345.96564259997103,345.9822410000488,down,0,0.0308883999241516,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
243,0,243,0,346.0253879999509,347.0146420999663,347.0312305999687,down,0,0.1051115000154823,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
244,0,244,0,347.15833929996006,348.14684910001233,348.1635313000297,up,0,0.026868299930356443,None,4,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
245,0,245,0,348.20565939997323,349.19578429998364,349.2124750999501,down,0,0.0028077000752091408,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
246,0,246,0,349.23724879999645,350.22807279997505,350.2447885000147,down,0,0.18866430001799017,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
247,0,247,0,350.4543422999559,351.44371969997883,351.4603827999672,up,0,1.547954700072296,None,3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
248,0,248,0,353.0238609999651,354.024472399964,354.024472399964,down,0,0.012529399944469333,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
249,0,249,0,354.0596775000449,355.0568565999856,355.0734627000056,up,1,0.193120599957183,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
250,0,250,0,355.2756942999549,356.27234190003946,356.2889732000185,up,1,0.15746580006089061,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
251,0,251,0,356.4578571000602,357.45455819997005,357.4712032000534,down,1,0.044970400049351156,None,-4,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
252,0,252,0,357.5239728000015,358.5202612000285,358.536854499951,up,1,0.15076820005197078,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
253,0,253,0,358.6903949000407,359.6858484999975,359.70240539999213,up,1,0.11541480000596493,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
254,0,254,0,359.82181220001075,360.81805829994846,360.8347776000155,down,1,0.13882280001416802,None,-5,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
255,0,255,0,360.9864241000032,361.98375110002235,362.0006237999769,down,1,0.5652383998967707,None,1,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
256,0,256,0,362.56938350002747,363.5655415999936,363.5821308000013,down,0,0.8720114999450743,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
257,0,257,0,364.48536120005883,365.4808185000438,365.49753569997847,up,0,0.28596060001291335,None,2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
258,0,258,0,365.810756699997,366.8127978000557,366.8127978000557,up,0,0.06304139993153512,None,2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
259,0,259,0,366.91012999997474,367.91174779995345,367.91174779995345,down,0,0.08855809993110597,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
260,0,260,0,368.04187580000143,369.04405629995745,369.04405629995745,down,0,0.03012669994495809,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
261,0,261,0,369.1044048999902,370.0930422999663,370.1097050999524,up,1,0.03859020001254976,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
262,0,262,0,370.16995020001195,371.15879580006003,371.17548149998765,up,1,0.2934218000154942,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
263,0,263,0,371.4864325999515,372.4743167000124,372.49084740004037,up,0,0.5139374000718817,None,-2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
264,0,264,0,373.0195760000497,374.0061392999487,374.02288709999993,up,1,0.003297199960798025,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
265,0,265,0,374.0491046999814,375.03826960001606,375.05491379997693,up,0,0.24913430004380643,None,-3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
266,0,266,0,375.3149377000518,376.30393890000414,376.3205453000264,up,0,0.20140259992331266,None,-5,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
267,0,267,0,376.5461523999693,377.53609109995887,377.5527660000371,down,1,0.032795500010252,None,-5,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
268,0,268,0,377.59737249999307,378.58521679998375,378.6015608999878,up,1,0.09519989998079836,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
269,0,269,0,378.7135700000217,379.7007501999615,379.7174217000138,down,1,0.036742900032550097,None,-3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
270,0,270,0,379.77766390005127,380.76650150003843,380.7831883999752,up,0,0.006369000067934394,None,-5,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
271,0,271,0,380.8101839000592,381.7987964999629,381.8154026999837,up,1,0.6853469000197947,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
272,0,272,0,382.52800140006,383.5138620999642,383.5304954999592,up,0,0.08851020003203303,None,3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
273,0,273,0,383.6414909999585,384.6295641999459,384.64613809995353,up,1,0.05726370005868375,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
274,0,274,0,384.7227168000536,385.7122865000274,385.72844099998474,up,1,0.0057761999778449535,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
275,0,275,0,385.75420550000854,386.74420309998095,386.76090290001594,down,1,0.2498359999153763,None,-4,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
276,0,276,0,387.02188550005667,388.01091189996805,388.0262084000278,down,1,0.017881000065244734,None,-3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
277,0,277,0,388.06926629994996,389.0586115999613,389.07527759997174,down,1,0.07281679997686297,None,1,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
278,0,278,0,389.1670424999902,390.15762600000016,390.17431360005867,down,0,0.29177349992096424,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
279,0,279,0,390.4839515000349,391.47312670003157,391.48989900003653,down,1,0.24450150004122406,None,3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
280,0,280,0,391.7499583000317,392.73852709995117,392.75533890002407,down,0,0.22230929997749627,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
281,0,281,0,392.9993569999933,393.9873807999538,394.0040815999964,down,0,2.5904119999613613,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
282,0,282,0,396.62870819994714,397.6175771000562,397.63409069995396,down,0,0.13792899996042252,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
283,0,283,0,397.8054664999945,398.7996473000385,398.8169024999952,down,0,0.02640219999011606,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
284,0,284,0,398.86202969995793,399.8486093999818,399.86522539996076,down,0,0.03235710004810244,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
285,0,285,0,399.9084817999974,400.89764960005414,400.91424109996296,up,1,0.27000100002624094,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
286,0,286,0,401.20744350005407,402.19634929997846,402.2129958999576,up,0,0.03759369999170303,None,-3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
287,0,287,0,402.2720868999604,403.262063400005,403.27866800001357,up,1,0.10837029991671443,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
288,0,288,0,403.40631969994865,404.3943734000204,404.4111034000525,down,1,0.0033562000608071685,None,2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
289,0,289,0,404.4364712999668,405.4269978000084,405.44310000003316,up,1,0.18708299996796995,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
